plane u v itype x0 y0 irot nvertices vx_0 vy_0 vx_1 vy_1 vx_2 vy_2 vx_3 vy_3 vx_4 vy_4 vx_5 vy_5 vx_6 vy_6 icassette trigRate trigLinks dataRate_ld dataLinks_ld dataRate_hd dataLinks_hd MB wagon isEngine nROCs power mrot phi HDorLD hash hash_hdld engine_trig_fibres engine_data_fibres engine_ctrl_fibres dataPp0 trigPp0 dataPp0_type trigPp0_type dataPp1 trigPp1 dataPp1_type trigPp1_type dataPp2 DAQ
1 5 3 FI 590.840 437.900 3 6 590.800 341.200 674.700 389.500 674.700 486.300 590.800 534.700 507.000 486.300 507.000 389.500 590.800 341.200 1 3.661 4.000 1.568 2.000 1.605 2.000 3 0 False 6 7.200 0 36.544 1 105030.000 105031 2 1 1 PP0(CE-)L1/C01_FO_1_1 PP0(CE-)L1/C01_FO_2_1 A A PP1(CE-)5_FO_1_1 PP1(CE-)3_FO_2_1 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
1 5 4 FI 507.020 583.090 4 6 507.000 486.300 590.800 534.700 590.800 631.500 507.000 679.900 423.200 631.500 423.200 534.700 507.000 486.300 1 3.419 4.000 1.479 2.000 1.507 2.000 2 0 True 6 7.200 0 48.992 1 105040.000 105041 3 2 2 PP0(CE-)L1/C01_FO_1_3 PP0(CE-)L1/C01_FO_2_2 C A PP1(CE-)5_FO_1_3 PP1(CE-)3_FO_2_2 Ap Ap PPFO(CE-)X5_1 DAQ_1_1
1 5 5 FM 419.098 730.638 1 6 502.903 682.253 502.887 779.026 419.143 827.376 335.240 779.053 335.343 682.230 419.087 633.880 502.903 682.253 2 3.172 4.000 1.109 2.000 1.086 2.000 109 0 False 3 3.600 0 60.161 0 105050.000 105050 2 1 1 PP0(CE-)L1/C02_FO_1_2 PP0(CE-)L1/C02_FO_2_2 A A PP1(CE-)11_FO_1_2 PP1(CE-)9_FO_2_2 Ap Ap PPFO(CE-)X5_18 DAQ_2_6
1 5 6 FO 335.278 875.818 1 6 419.143 827.376 419.040 924.199 335.296 972.549 251.393 924.226 251.496 827.403 335.240 779.053 419.143 827.376 2 2.910 3.000 0.957 1.000 0.911 1.000 108 0 False 3 3.600 0 69.052 0 105060.000 105060 2 1 1 PP0(CE-)L1/C02_FO_1_1 PP0(CE-)L1/C02_FO_2_1 A A PP1(CE-)11_FO_1_1 PP1(CE-)9_FO_2_1 Ap Ap PPFO(CE-)X5_12 DAQ_2_2
1 5 7 FO 251.453 1020.990 1 6 335.296 972.549 335.243 1069.459 251.412 1117.859 167.633 1069.349 167.562 972.626 251.393 924.226 335.296 972.549 2 2.439 3.000 0.802 1.000 0.763 1.000 107 0 True 3 3.600 0 76.164 0 105070.000 105070 2 1 1 PP0(CE-)L1/C02_FO_1_1 PP0(CE-)L1/C02_FO_2_1 A A PP1(CE-)11_FO_1_1 PP1(CE-)9_FO_2_1 Ap Ap PPFO(CE-)X5_12 DAQ_2_2
1 5 8 FO 167.647 1166.174 1 6 251.412 1117.859 251.483 1214.582 167.652 1262.982 83.836 1214.609 83.802 1117.749 167.633 1069.349 251.412 1117.859 2 2.190 3.000 0.677 1.000 0.646 1.000 110 0 True 3 3.600 0 81.819 0 105080.000 105080 2 1 1 PP0(CE-)L1/C02_FO_1_2 PP0(CE-)L1/C02_FO_2_2 A A PP1(CE-)11_FO_1_2 PP1(CE-)9_FO_2_2 Ap Ap PPFO(CE-)X5_18 DAQ_2_6
1 5 9 FO 83.819 1311.359 1 6 167.652 1262.982 167.636 1359.754 83.805 1408.154 -0.011 1359.782 0.005 1263.009 83.836 1214.609 167.652 1262.982 2 1.691 2.000 0.563 1.000 0.549 1.000 111 1 False 3 3.600 0 86.343 0 105090.000 105090 2 1 1 PP0(CE-)L1/C02_FO_1_3 PP0(CE-)L1/C02_FO_2_2 C A PP1(CE-)11_FO_1_3 PP1(CE-)9_FO_2_2 Ap Ap PPFO(CE-)X5_10 DAQ_2_1
1 5 10 dOeR -0.000 1456.539 0 5 83.805 1408.154 83.884 1456.491 -83.813 1456.431 -83.842 1408.182 -0.011 1359.782 83.805 1408.154 0.000 0.000 2 1.026 2.000 0.226 1.000 0.226 1.000 111 1 False 2 2.400 0 90.000 0 105100.000 105100 2 1 1 PP0(CE-)L1/C02_FO_1_3 PP0(CE-)L1/C02_FO_2_2 C A PP1(CE-)11_FO_1_3 PP1(CE-)9_FO_2_2 Ap Ap PPFO(CE-)X5_10 DAQ_2_1
1 6 0 FO 1009.930 2.370 0 6 1009.900 -94.400 1093.800 -46.000 1093.800 50.700 1009.900 99.200 926.100 50.700 926.100 -46.000 1009.900 -94.400 1 2.620 3.000 0.850 1.000 0.809 1.000 9 0 True 3 3.600 0 0.134 0 106000.000 106000 2 1 1 PP0(CE-)L1/C01_FO_1_2 PP0(CE-)L1/C01_FO_2_2 A A PP1(CE-)5_FO_1_2 PP1(CE-)3_FO_2_2 Ap Ap PPFO(CE-)X5_9 DAQ_1_6
1 6 1 FO 926.120 147.550 0 6 926.100 50.700 1009.900 99.200 1009.900 195.900 926.100 244.400 842.300 195.900 842.300 99.200 926.100 50.700 1 2.910 3.000 0.957 1.000 0.911 1.000 8 0 False 3 3.600 0 9.052 0 106010.000 106010 2 1 1 PP0(CE-)L1/C01_FO_1_1 PP0(CE-)L1/C01_FO_2_1 A A PP1(CE-)5_FO_1_1 PP1(CE-)3_FO_2_1 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
1 6 2 FM 842.300 292.730 0 6 842.300 195.900 926.100 244.400 926.100 341.200 842.300 389.500 758.500 341.200 758.500 244.400 842.300 195.900 1 2.924 3.000 1.011 2.000 0.985 2.000 7 0 False 3 3.600 0 19.164 0 106020.000 106020 2 1 1 PP0(CE-)L1/C01_FO_1_1 PP0(CE-)L1/C01_FO_2_1 A A PP1(CE-)5_FO_1_1 PP1(CE-)3_FO_2_1 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
1 6 3 FM 758.480 437.900 4 6 758.500 341.200 842.300 389.500 842.300 486.300 758.500 534.700 674.700 486.300 674.700 389.500 758.500 341.200 1 2.990 4.000 1.045 2.000 1.020 2.000 6 1 False 3 3.600 0 30.000 0 106030.000 106030 2 1 1 PP0(CE-)L1/C01_FO_1_1 PP0(CE-)L1/C01_FO_2_1 A A PP1(CE-)5_FO_1_1 PP1(CE-)3_FO_2_1 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
1 6 4 FM 674.660 583.090 4 6 674.700 486.300 758.500 534.700 758.500 631.500 674.700 679.900 590.800 631.500 590.800 534.700 674.700 486.300 1 2.903 3.000 1.008 2.000 0.983 1.000 5 1 False 3 3.600 0 40.836 0 106040.000 106040 2 1 1 PP0(CE-)L1/C01_FO_1_1 PP0(CE-)L1/C01_FO_2_1 A A PP1(CE-)5_FO_1_1 PP1(CE-)3_FO_2_1 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
1 6 5 FO 590.840 728.270 1 6 590.800 631.500 674.700 679.900 674.700 776.700 590.800 825.000 507.000 776.700 507.000 679.900 590.800 631.500 1 2.902 3.000 0.957 1.000 0.911 1.000 4 1 False 3 3.600 0 50.948 0 106050.000 106050 2 1 1 PP0(CE-)L1/C01_FO_1_1 PP0(CE-)L1/C01_FO_2_1 A A PP1(CE-)5_FO_1_1 PP1(CE-)3_FO_2_1 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
1 6 6 FO 502.913 875.810 1 6 586.703 827.399 586.737 924.259 502.993 972.609 419.040 924.199 419.143 827.376 502.887 779.026 586.703 827.399 2 2.620 3.000 0.850 1.000 0.809 1.000 109 0 True 3 3.600 0 60.134 0 106060.000 106060 2 1 1 PP0(CE-)L1/C02_FO_1_2 PP0(CE-)L1/C02_FO_2_2 A A PP1(CE-)11_FO_1_2 PP1(CE-)9_FO_2_2 Ap Ap PPFO(CE-)X5_18 DAQ_2_6
1 6 7 FO 419.098 1020.999 1 6 502.993 972.609 502.890 1069.432 419.146 1117.782 335.243 1069.459 335.296 972.549 419.040 924.199 502.993 972.609 2 2.334 3.000 0.756 1.000 0.720 1.000 108 0 True 3 3.600 0 67.683 0 106070.000 106070 2 1 1 PP0(CE-)L1/C02_FO_1_1 PP0(CE-)L1/C02_FO_2_1 A A PP1(CE-)11_FO_1_1 PP1(CE-)9_FO_2_1 Ap Ap PPFO(CE-)X5_12 DAQ_2_2
1 6 8 FO 335.278 1166.179 1 6 419.146 1117.782 419.043 1214.604 335.212 1263.004 251.483 1214.582 251.412 1117.859 335.243 1069.459 419.146 1117.782 2 2.141 3.000 0.647 1.000 0.619 1.000 107 1 False 3 3.600 0 73.960 0 106080.000 106080 2 1 1 PP0(CE-)L1/C02_FO_1_1 PP0(CE-)L1/C02_FO_2_1 A A PP1(CE-)11_FO_1_1 PP1(CE-)9_FO_2_1 Ap Ap PPFO(CE-)X5_12 DAQ_2_2
1 6 9 FO 251.467 1311.354 1 6 335.212 1263.004 335.283 1359.727 251.452 1408.127 167.636 1359.754 167.652 1262.982 251.483 1214.582 335.212 1263.004 2 1.646 2.000 0.546 1.000 0.536 1.000 110 1 False 3 3.600 0 79.145 0 106090.000 106090 2 1 1 PP0(CE-)L1/C02_FO_1_2 PP0(CE-)L1/C02_FO_2_2 A A PP1(CE-)11_FO_1_2 PP1(CE-)9_FO_2_2 Ap Ap PPFO(CE-)X5_18 DAQ_2_6
1 6 10 bOeRL 167.639 1456.540 3 5 251.436 1504.900 83.789 1504.927 83.805 1408.154 167.636 1359.754 251.452 1408.127 251.436 1504.900 0.000 0.000 2 1.221 2.000 0.381 1.000 0.381 1.000 111 1 False 3 3.600 0 83.434 0 106100.000 106100 2 1 1 PP0(CE-)L1/C02_FO_1_3 PP0(CE-)L1/C02_FO_2_2 C A PP1(CE-)11_FO_1_3 PP1(CE-)9_FO_2_2 Ap Ap PPFO(CE-)X5_10 DAQ_2_1
1 7 0 FO 1177.580 2.370 0 6 1177.600 -94.400 1261.400 -46.000 1261.400 50.700 1177.600 99.200 1093.800 50.700 1093.800 -46.000 1177.600 -94.400 1 2.225 3.000 0.675 1.000 0.644 1.000 9 1 False 3 3.600 0 0.115 0 107000.000 107000 2 1 1 PP0(CE-)L1/C01_FO_1_2 PP0(CE-)L1/C01_FO_2_2 A A PP1(CE-)5_FO_1_2 PP1(CE-)3_FO_2_2 Ap Ap PPFO(CE-)X5_9 DAQ_1_6
1 7 1 FO 1093.760 147.550 0 6 1093.800 50.700 1177.600 99.200 1177.600 195.900 1093.800 244.400 1009.900 195.900 1009.900 99.200 1093.800 50.700 1 2.334 3.000 0.756 1.000 0.720 1.000 8 0 True 3 3.600 0 7.683 0 107010.000 107010 2 1 1 PP0(CE-)L1/C01_FO_1_1 PP0(CE-)L1/C01_FO_2_1 A A PP1(CE-)5_FO_1_1 PP1(CE-)3_FO_2_1 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
1 7 2 FO 1009.930 292.730 0 6 1009.900 195.900 1093.800 244.400 1093.800 341.200 1009.900 389.500 926.100 341.200 926.100 244.400 1009.900 195.900 1 2.439 3.000 0.802 1.000 0.763 1.000 7 0 True 3 3.600 0 16.164 0 107020.000 107020 2 1 1 PP0(CE-)L1/C01_FO_1_1 PP0(CE-)L1/C01_FO_2_1 A A PP1(CE-)5_FO_1_1 PP1(CE-)3_FO_2_1 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
1 7 3 FO 926.120 437.900 0 6 926.100 341.200 1009.900 389.500 1009.900 486.300 926.100 534.700 842.300 486.300 842.300 389.500 926.100 341.200 1 2.549 3.000 0.834 1.000 0.793 1.000 10 0 False 3 3.600 0 25.306 0 107030.000 107030 2 1 1 PP0(CE-)L1/C01_FO_1_2 PP0(CE-)L1/C01_FO_2_2 A A PP1(CE-)5_FO_1_2 PP1(CE-)3_FO_2_2 Ap Ap PPFO(CE-)X5_9 DAQ_1_6
1 7 4 FO 842.300 583.090 4 6 842.300 486.300 926.100 534.700 926.100 631.500 842.300 679.900 758.500 631.500 758.500 534.700 842.300 486.300 1 2.513 3.000 0.834 1.000 0.793 1.000 6 1 False 3 3.600 0 34.693 0 107040.000 107040 2 1 1 PP0(CE-)L1/C01_FO_1_1 PP0(CE-)L1/C01_FO_2_1 A A PP1(CE-)5_FO_1_1 PP1(CE-)3_FO_2_1 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
1 7 5 FO 758.480 728.270 4 6 758.500 631.500 842.300 679.900 842.300 776.700 758.500 825.000 674.700 776.700 674.700 679.900 758.500 631.500 1 2.412 3.000 0.802 1.000 0.763 1.000 5 1 False 3 3.600 0 43.836 0 107050.000 107050 2 1 1 PP0(CE-)L1/C01_FO_1_1 PP0(CE-)L1/C01_FO_2_1 A A PP1(CE-)5_FO_1_1 PP1(CE-)3_FO_2_1 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
1 7 6 FO 674.660 873.450 4 6 674.700 776.700 758.500 825.000 758.500 921.900 674.700 970.200 590.800 921.900 590.800 825.000 674.700 776.700 1 2.327 3.000 0.757 1.000 0.720 1.000 4 1 False 3 3.600 0 52.317 0 107060.000 107060 2 1 1 PP0(CE-)L1/C01_FO_1_1 PP0(CE-)L1/C01_FO_2_1 A A PP1(CE-)5_FO_1_1 PP1(CE-)3_FO_2_1 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
1 7 7 FO 586.738 1020.999 1 6 670.553 972.632 670.537 1069.404 586.793 1117.754 502.890 1069.432 502.993 972.609 586.737 924.259 670.553 972.632 2 2.225 3.000 0.675 1.000 0.644 1.000 109 1 False 3 3.600 0 60.115 0 107070.000 107070 2 1 1 PP0(CE-)L1/C02_FO_1_2 PP0(CE-)L1/C02_FO_2_2 A A PP1(CE-)11_FO_1_2 PP1(CE-)9_FO_2_2 Ap Ap PPFO(CE-)X5_18 DAQ_2_6
1 7 8 FO 502.918 1166.179 1 6 586.793 1117.754 586.690 1214.577 502.946 1262.927 419.043 1214.604 419.146 1117.782 502.890 1069.432 586.793 1117.754 2 1.767 2.000 0.593 1.000 0.573 1.000 108 1 False 3 3.600 0 66.672 0 107080.000 107080 2 1 1 PP0(CE-)L1/C02_FO_1_1 PP0(CE-)L1/C02_FO_2_1 A A PP1(CE-)11_FO_1_1 PP1(CE-)9_FO_2_1 Ap Ap PPFO(CE-)X5_12 DAQ_2_2
1 7 9 FOe 419.098 1311.360 1 6 502.946 1262.927 502.843 1359.750 419.012 1408.150 335.283 1359.727 335.212 1263.004 419.043 1214.604 502.946 1262.927 2 1.540 2.000 0.590 1.000 0.590 1.000 107 1 False 3 3.600 0 72.277 0 107090.000 107090 2 1 1 PP0(CE-)L1/C02_FO_1_1 PP0(CE-)L1/C02_FO_2_1 A A PP1(CE-)11_FO_1_1 PP1(CE-)9_FO_2_1 Ap Ap PPFO(CE-)X5_12 DAQ_2_2
1 7 10 aOeB 335.287 1456.535 1 4 419.012 1408.150 251.436 1504.900 251.452 1408.127 335.283 1359.727 419.012 1408.150 0.000 0.000 0.000 0.000 2 0.997 2.000 0.232 1.000 0.232 1.000 110 1 False 3 3.600 0 77.037 0 107100.000 107100 2 1 1 PP0(CE-)L1/C02_FO_1_2 PP0(CE-)L1/C02_FO_2_2 A A PP1(CE-)11_FO_1_2 PP1(CE-)9_FO_2_2 Ap Ap PPFO(CE-)X5_18 DAQ_2_6
1 8 0 FOe 1345.220 2.370 0 6 1345.200 -94.400 1429.000 -46.000 1429.000 50.700 1345.200 99.200 1261.400 50.700 1261.400 -46.000 1345.200 -94.400 1 1.605 2.000 0.616 1.000 0.616 1.000 9 1 False 3 3.600 0 0.101 0 108000.000 108000 2 1 1 PP0(CE-)L1/C01_FO_1_2 PP0(CE-)L1/C01_FO_2_2 A A PP1(CE-)5_FO_1_2 PP1(CE-)3_FO_2_2 Ap Ap PPFO(CE-)X5_9 DAQ_1_6
1 8 1 FO 1261.400 147.550 0 6 1261.400 50.700 1345.200 99.200 1345.200 195.900 1261.400 244.400 1177.600 195.900 1177.600 99.200 1261.400 50.700 1 1.767 2.000 0.593 1.000 0.573 1.000 8 1 False 3 3.600 0 6.672 0 108010.000 108010 2 1 1 PP0(CE-)L1/C01_FO_1_1 PP0(CE-)L1/C01_FO_2_1 A A PP1(CE-)5_FO_1_1 PP1(CE-)3_FO_2_1 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
1 8 2 FO 1177.580 292.730 0 6 1177.600 195.900 1261.400 244.400 1261.400 341.200 1177.600 389.500 1093.800 341.200 1093.800 244.400 1177.600 195.900 1 2.141 3.000 0.647 1.000 0.619 1.000 7 1 False 3 3.600 0 13.960 0 108020.000 108020 2 1 1 PP0(CE-)L1/C01_FO_1_1 PP0(CE-)L1/C01_FO_2_1 A A PP1(CE-)5_FO_1_1 PP1(CE-)3_FO_2_1 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
1 8 3 FO 1093.760 437.900 0 6 1093.800 341.200 1177.600 389.500 1177.600 486.300 1093.800 534.700 1009.900 486.300 1009.900 389.500 1093.800 341.200 1 2.190 3.000 0.677 1.000 0.646 1.000 10 0 True 3 3.600 0 21.819 0 108030.000 108030 2 1 1 PP0(CE-)L1/C01_FO_1_2 PP0(CE-)L1/C01_FO_2_2 A A PP1(CE-)5_FO_1_2 PP1(CE-)3_FO_2_2 Ap Ap PPFO(CE-)X5_9 DAQ_1_6
1 8 4 FO 1009.930 583.090 0 6 1009.900 486.300 1093.800 534.700 1093.800 631.500 1009.900 679.900 926.100 631.500 926.100 534.700 1009.900 486.300 1 2.187 3.000 0.690 1.000 0.658 1.000 11 0 True 3 3.600 0 30.000 0 108040.000 108040 2 1 1 PP0(CE-)L1/C01_FO_1_3 PP0(CE-)L1/C01_FO_2_2 C A PP1(CE-)5_FO_1_3 PP1(CE-)3_FO_2_2 Ap Ap PPFO(CE-)X5_1 DAQ_1_1
1 8 5 FO 926.120 728.270 4 6 926.100 631.500 1009.900 679.900 1009.900 776.700 926.100 825.000 842.300 776.700 842.300 679.900 926.100 631.500 1 2.169 3.000 0.680 1.000 0.649 1.000 6 0 True 3 3.600 0 38.180 0 108050.000 108050 2 1 1 PP0(CE-)L1/C01_FO_1_1 PP0(CE-)L1/C01_FO_2_1 A A PP1(CE-)5_FO_1_1 PP1(CE-)3_FO_2_1 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
1 8 6 FO 842.300 873.450 4 6 842.300 776.700 926.100 825.000 926.100 921.900 842.300 970.200 758.500 921.900 758.500 825.000 842.300 776.700 1 2.144 3.000 0.647 1.000 0.620 1.000 5 0 True 3 3.600 0 46.040 0 108060.000 108060 2 1 1 PP0(CE-)L1/C01_FO_1_1 PP0(CE-)L1/C01_FO_2_1 A A PP1(CE-)5_FO_1_1 PP1(CE-)3_FO_2_1 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
1 8 7 FO 758.480 1018.630 4 6 758.500 921.900 842.300 970.200 842.300 1067.000 758.500 1115.400 674.700 1067.000 674.700 970.200 758.500 921.900 1 1.766 2.000 0.590 1.000 0.569 1.000 4 0 True 3 3.600 0 53.328 0 108070.000 108070 2 1 1 PP0(CE-)L1/C01_FO_1_1 PP0(CE-)L1/C01_FO_2_1 A A PP1(CE-)5_FO_1_1 PP1(CE-)3_FO_2_1 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
1 8 8 FOe 670.558 1166.180 1 6 754.353 1117.777 754.337 1214.550 670.593 1262.900 586.690 1214.577 586.793 1117.754 670.537 1069.404 754.353 1117.777 2 1.605 2.000 0.616 1.000 0.616 1.000 109 1 False 3 3.600 0 60.101 0 108080.000 108080 2 1 1 PP0(CE-)L1/C02_FO_1_2 PP0(CE-)L1/C02_FO_2_2 A A PP1(CE-)11_FO_1_2 PP1(CE-)9_FO_2_2 Ap Ap PPFO(CE-)X5_18 DAQ_2_6
1 8 9 FOe 586.738 1311.360 1 6 670.593 1262.900 670.540 1359.810 586.796 1408.160 502.843 1359.750 502.946 1262.927 586.690 1214.577 670.593 1262.900 2 1.435 2.000 0.463 1.000 0.465 1.000 108 1 False 3 3.600 0 65.895 0 108090.000 108090 2 1 1 PP0(CE-)L1/C02_FO_1_1 PP0(CE-)L1/C02_FO_2_1 A A PP1(CE-)11_FO_1_1 PP1(CE-)9_FO_2_1 Ap Ap PPFO(CE-)X5_12 DAQ_2_2
1 9 1 FOe 1429.040 147.550 0 6 1429.000 50.700 1512.900 99.200 1512.900 195.900 1429.000 244.400 1345.200 195.900 1345.200 99.200 1429.000 50.700 1 1.435 2.000 0.463 1.000 0.465 1.000 8 1 False 3 3.600 0 5.895 0 109010.000 109010 2 1 1 PP0(CE-)L1/C01_FO_1_1 PP0(CE-)L1/C01_FO_2_1 A A PP1(CE-)5_FO_1_1 PP1(CE-)3_FO_2_1 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
1 9 2 FOe 1345.220 292.730 0 6 1345.200 195.900 1429.000 244.400 1429.000 341.200 1345.200 389.500 1261.400 341.200 1261.400 244.400 1345.200 195.900 1 1.540 2.000 0.590 1.000 0.590 1.000 7 1 False 3 3.600 0 12.277 0 109020.000 109020 2 1 1 PP0(CE-)L1/C01_FO_1_1 PP0(CE-)L1/C01_FO_2_1 A A PP1(CE-)5_FO_1_1 PP1(CE-)3_FO_2_1 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
1 9 3 FO 1261.400 437.900 0 6 1261.400 341.200 1345.200 389.500 1345.200 486.300 1261.400 534.700 1177.600 486.300 1177.600 389.500 1261.400 341.200 1 1.646 2.000 0.546 1.000 0.536 1.000 10 1 False 3 3.600 0 19.145 0 109030.000 109030 2 1 1 PP0(CE-)L1/C01_FO_1_2 PP0(CE-)L1/C01_FO_2_2 A A PP1(CE-)5_FO_1_2 PP1(CE-)3_FO_2_2 Ap Ap PPFO(CE-)X5_9 DAQ_1_6
1 9 4 FO 1177.580 583.090 0 6 1177.600 486.300 1261.400 534.700 1261.400 631.500 1177.600 679.900 1093.800 631.500 1093.800 534.700 1177.600 486.300 1 1.691 2.000 0.563 1.000 0.549 1.000 11 1 False 3 3.600 0 26.343 0 109040.000 109040 2 1 1 PP0(CE-)L1/C01_FO_1_3 PP0(CE-)L1/C01_FO_2_2 C A PP1(CE-)5_FO_1_3 PP1(CE-)3_FO_2_2 Ap Ap PPFO(CE-)X5_1 DAQ_1_1
1 9 5 FO 1093.760 728.270 4 6 1093.800 631.500 1177.600 679.900 1177.600 776.700 1093.800 825.000 1009.900 776.700 1009.900 679.900 1093.800 631.500 1 1.698 2.000 0.563 1.000 0.549 1.000 11 0 False 3 3.600 0 33.657 0 109050.000 109050 2 1 1 PP0(CE-)L1/C01_FO_1_3 PP0(CE-)L1/C01_FO_2_2 C A PP1(CE-)5_FO_1_3 PP1(CE-)3_FO_2_2 Ap Ap PPFO(CE-)X5_1 DAQ_1_1
1 9 6 FO 1009.930 873.450 4 6 1009.900 776.700 1093.800 825.000 1093.800 921.900 1009.900 970.200 926.100 921.900 926.100 825.000 1009.900 776.700 1 1.643 2.000 0.547 1.000 0.536 1.000 6 0 False 3 3.600 0 40.855 0 109060.000 109060 2 1 1 PP0(CE-)L1/C01_FO_1_1 PP0(CE-)L1/C01_FO_2_1 A A PP1(CE-)5_FO_1_1 PP1(CE-)3_FO_2_1 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
1 9 7 FOe 926.120 1018.630 4 6 926.100 921.900 1009.900 970.200 1009.900 1067.000 926.100 1115.400 842.300 1067.000 842.300 970.200 926.100 921.900 1 1.545 2.000 0.589 1.000 0.589 1.000 5 0 False 3 3.600 0 47.723 0 109070.000 109070 2 1 1 PP0(CE-)L1/C01_FO_1_1 PP0(CE-)L1/C01_FO_2_1 A A PP1(CE-)5_FO_1_1 PP1(CE-)3_FO_2_1 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
1 9 8 aOeT 842.300 1163.810 4 4 926.100 1115.400 758.500 1212.200 758.500 1115.400 842.300 1067.000 926.100 1115.400 0.000 0.000 0.000 0.000 1 1.292 2.000 0.376 1.000 0.376 1.000 4 0 False 3 3.600 0 54.105 0 109080.000 109080 2 1 1 PP0(CE-)L1/C01_FO_1_1 PP0(CE-)L1/C01_FO_2_1 A A PP1(CE-)5_FO_1_1 PP1(CE-)3_FO_2_1 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
1 10 3 aOeB 1429.040 437.900 0 4 1429.000 341.200 1429.000 534.700 1345.200 486.300 1345.200 389.500 1429.000 341.200 0.000 0.000 0.000 0.000 1 0.997 2.000 0.232 1.000 0.232 1.000 10 1 False 3 3.600 0 17.037 0 110030.000 110030 2 1 1 PP0(CE-)L1/C01_FO_1_2 PP0(CE-)L1/C01_FO_2_2 A A PP1(CE-)5_FO_1_2 PP1(CE-)3_FO_2_2 Ap Ap PPFO(CE-)X5_9 DAQ_1_6
1 10 4 bOeRL 1345.220 583.090 2 5 1429.000 534.700 1345.200 679.900 1261.400 631.500 1261.400 534.700 1345.200 486.300 1429.000 534.700 0.000 0.000 1 1.221 2.000 0.381 1.000 0.381 1.000 11 1 False 3 3.600 0 23.434 0 110040.000 110040 2 1 1 PP0(CE-)L1/C01_FO_1_3 PP0(CE-)L1/C01_FO_2_2 C A PP1(CE-)5_FO_1_3 PP1(CE-)3_FO_2_2 Ap Ap PPFO(CE-)X5_1 DAQ_1_1
1 10 5 dOeR 1261.400 728.270 5 5 1261.400 631.500 1303.300 655.600 1219.400 800.800 1177.600 776.700 1177.600 679.900 1261.400 631.500 0.000 0.000 1 1.026 2.000 0.226 1.000 0.226 1.000 11 1 False 2 2.400 0 30.000 0 110050.000 110050 2 1 1 PP0(CE-)L1/C01_FO_1_3 PP0(CE-)L1/C01_FO_2_2 C A PP1(CE-)5_FO_1_3 PP1(CE-)3_FO_2_2 Ap Ap PPFO(CE-)X5_1 DAQ_1_1
1 10 6 bOeLR 1177.580 873.450 2 5 1261.400 825.000 1177.600 970.200 1093.800 921.900 1093.800 825.000 1177.600 776.700 1261.400 825.000 0.000 0.000 1 1.214 2.000 0.382 1.000 0.382 1.000 11 0 False 3 3.600 0 36.566 0 110060.000 110060 2 1 1 PP0(CE-)L1/C01_FO_1_3 PP0(CE-)L1/C01_FO_2_2 C A PP1(CE-)5_FO_1_3 PP1(CE-)3_FO_2_2 Ap Ap PPFO(CE-)X5_1 DAQ_1_1
1 10 7 aOeT 1093.760 1018.630 4 4 1177.600 970.200 1009.900 1067.000 1009.900 970.200 1093.800 921.900 1177.600 970.200 0.000 0.000 0.000 0.000 1 0.984 2.000 0.227 1.000 0.227 1.000 6 0 False 3 3.600 0 42.963 0 110070.000 110070 2 1 1 PP0(CE-)L1/C01_FO_1_1 PP0(CE-)L1/C01_FO_2_1 A A PP1(CE-)5_FO_1_1 PP1(CE-)3_FO_2_1 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
2 1 2 dIeR 0.002 295.096 3 5 83.770 343.506 83.830 321.602 -83.817 321.575 -83.790 343.529 -0.046 391.879 83.770 343.506 0.000 0.000 2 0.000 0.000 1.915 2.000 1.915 2.000 102 0 False 3 3.600 0 90.000 1 201020.000 201021 0 2 2 PP0(CE-)L2/C02_FO_1_2 None A None PP1(CE-)11_FO_1_19 None Ap None PPFO(CE-)X5_17 DAQ_2_5
2 1 3 FI 83.822 440.277 4 6 -0.046 391.879 0.057 488.702 83.888 537.102 167.617 488.679 167.688 391.956 83.857 343.556 -0.046 391.879 2 0.000 0.000 3.105 4.000 3.706 4.000 102 0 False 6 7.200 0 79.221 1 201030.000 201031 0 2 2 PP0(CE-)L2/C02_FO_1_2 None A None PP1(CE-)11_FO_1_19 None Ap None PPFO(CE-)X5_17 DAQ_2_5
