plane u v itype x0 y0 irot nvertices vx_0 vy_0 vx_1 vy_1 vx_2 vy_2 vx_3 vy_3 vx_4 vy_4 vx_5 vy_5 vx_6 vy_6 icassette_0 icassette_1 trigRate trigLinks dataRate_ld dataLinks_ld dataRate_hd dataLinks_hd MB wagon hash isEngine nROCs power mrot phi HDorLD hash_hdld dataPp0 trigPp0 dataPp1 trigPp1
22 3 9 FO -251.142 1305.009 5 6 -334.858 1256.809 -251.163 1208.373 -167.434 1256.796 -167.413 1353.432 -251.071 1401.732 -334.887 1353.359 -334.858 1256.809 1 1 0.000 0.000 0.403 1.000 0.391 1.000 109 0 2203090 False 3 3.600 4 100.893 0 2203090 22030 -57 -55 -33
22 3 10 bOe -334.902 1450.132 5 5 -251.137 1498.418 -418.647 1498.482 -418.495 1401.746 -334.887 1353.359 -251.071 1401.732 -251.137 1498.418 0.000 0.000 1 1 0.000 0.000 0.340 1.000 0.340 1.000 109 0 2203100 False 3 3.600 4 103.004 0 2203100 22030 -57 -55 -33
22 4 0 FI 669.800 -0.000 0 6 586.100 48.300 586.100 -48.300 669.800 -96.700 753.500 -48.300 753.500 48.300 669.800 96.700 586.100 48.300 0 0 0.000 0.000 1.279 1.000 1.302 2.000 0 0 2204000 True 6 7.200 3 -0.000 1 2204001 22000 -77 -55 -33
22 4 1 FI 586.000 145.000 0 6 502.400 193.300 502.300 96.700 586.100 48.300 669.800 96.700 669.800 193.300 586.000 241.700 502.400 193.300 0 0 0.000 0.000 1.472 2.000 1.486 2.000 2 0 2204010 False 6 7.200 3 13.898 1 2204011 22000 -77 -55 -33
22 4 2 FI 502.300 290.000 1 6 418.600 338.400 418.600 241.700 502.400 193.300 586.000 241.700 586.100 338.300 502.300 386.600 418.600 338.400 0 1 0.000 0.000 1.549 2.000 1.554 2.000 4 0 2204020 False 6 7.200 4 30.000 1 2204021 22010 -77 -55 -33
22 4 3 FI 418.600 435.000 1 6 334.800 483.300 334.900 386.700 418.600 338.400 502.300 386.600 502.300 483.400 418.600 531.700 334.800 483.300 0 1 0.000 0.000 1.478 2.000 1.492 2.000 12 0 2204030 False 6 7.200 4 46.101 1 2204031 22011 -77 -55 -33
22 4 4 FI 334.900 580.064 1 6 251.221 531.727 334.879 483.427 418.645 531.714 418.579 628.400 334.921 676.700 251.155 628.414 251.221 531.727 1 0 0.000 0.000 1.279 1.000 1.302 2.000 100 0 2204040 True 6 7.200 3 60.000 1 2204041 22020 -57 -55 -33
22 4 5 FI 251.176 725.050 1 6 167.497 676.714 251.155 628.414 334.921 676.700 334.855 773.386 251.197 821.686 167.518 773.350 167.497 676.714 1 0 0.000 0.000 1.191 1.000 1.061 1.000 102 0 2204050 True 6 7.200 3 70.893 1 2204051 22020 -57 -55 -33
22 4 6 FM 167.453 870.036 4 6 83.687 821.750 167.518 773.350 251.197 821.686 251.132 918.373 167.437 966.809 83.708 918.386 83.687 821.750 1 0 0.000 0.000 0.664 1.000 0.587 1.000 105 1 2204060 False 3 3.600 3 79.106 0 2204060 22020 -57 -55 -33
22 4 7 FM 83.729 1015.023 4 6 0.050 966.686 83.708 918.386 167.437 966.809 167.408 1063.359 83.800 1111.746 -0.016 1063.373 0.050 966.686 1 0 0.000 0.000 0.522 1.000 0.480 1.000 106 1 2204070 False 3 3.600 3 85.284 0 2204070 22020 -57 -55 -33
22 4 8 FM 0.005 1160.009 5 6 -83.674 1111.673 -0.016 1063.373 83.800 1111.746 83.684 1208.345 -0.010 1256.782 -83.689 1208.446 -83.674 1111.673 1 0 0.000 0.000 0.452 1.000 0.426 1.000 108 0 2204080 True 3 3.600 4 90.000 0 2204080 22021 -57 -55 -33
22 4 9 FO -83.668 1305.082 5 6 -167.434 1256.796 -83.689 1208.446 -0.010 1256.782 0.011 1353.418 -83.734 1401.768 -167.413 1353.432 -167.434 1256.796 1 0 0.000 0.000 0.405 1.000 0.392 1.000 108 0 2204090 False 3 3.600 4 93.668 0 2204090 22021 -57 -55 -33
22 4 10 FOe -167.392 1450.068 5 6 -251.071 1401.732 -167.413 1353.432 -83.734 1401.768 -83.713 1498.405 -167.371 1546.705 -251.137 1498.418 -251.071 1401.732 1 0 0.000 0.000 0.389 1.000 0.381 1.000 108 0 2204100 False 3 3.600 4 96.585 0 2204100 22021 -57 -55 -33
22 5 0 FM 837.200 -0.000 3 6 753.500 48.300 753.500 -48.300 837.200 -96.700 920.900 -48.300 920.900 48.300 837.200 96.700 753.500 48.300 0 0 0.000 0.000 0.723 1.000 0.638 1.000 1 1 2205000 False 3 3.600 3 -0.000 0 2205000 22000 -77 -55 -33
22 5 1 FI 753.500 145.000 0 6 669.800 193.300 669.800 96.700 753.500 48.300 837.200 96.700 837.200 193.300 753.500 241.600 669.800 193.300 0 0 0.000 0.000 1.191 1.000 1.061 1.000 2 0 2205010 True 6 7.200 3 10.893 1 2205011 22000 -77 -55 -33
22 5 2 FI 669.800 290.000 1 6 586.100 338.300 586.000 241.700 669.800 193.300 753.500 241.600 753.500 338.400 669.800 386.700 586.100 338.300 0 1 0.000 0.000 1.153 1.000 1.170 1.000 4 0 2205020 False 6 7.200 3 23.411 1 2205021 22010 -77 -55 -33
22 5 3 FI 586.000 435.000 1 6 502.300 483.400 502.300 386.600 586.100 338.300 669.800 386.700 669.800 483.400 586.100 531.700 502.300 483.400 0 1 0.000 0.000 1.145 1.000 1.161 1.000 4 0 2205030 True 6 7.200 4 36.587 1 2205031 22010 -77 -55 -33
22 5 4 FI 502.300 580.000 1 6 418.600 628.400 418.600 531.700 502.300 483.400 586.100 531.700 586.000 628.400 502.300 676.700 418.600 628.400 0 1 0.000 0.000 1.192 1.000 1.063 1.000 12 0 2205040 True 6 7.200 4 49.106 1 2205041 22011 -77 -55 -33
22 5 5 FM 418.600 725.036 4 6 334.921 676.700 418.579 628.400 502.345 676.686 502.279 773.373 418.621 821.673 334.855 773.386 334.921 676.700 1 0 0.000 0.000 0.723 1.000 0.638 1.000 101 1 2205050 False 3 3.600 3 60.000 0 2205050 22020 -57 -55 -33
22 5 6 FM 334.876 870.023 4 6 251.197 821.686 334.855 773.386 418.621 821.673 418.642 918.309 334.861 966.796 251.132 918.373 251.197 821.686 1 0 0.000 0.000 0.599 1.000 0.538 1.000 103 1 2205060 False 3 3.600 3 68.948 0 2205060 22020 -57 -55 -33
22 5 7 FM 251.153 1015.009 4 6 167.437 966.809 251.132 918.373 334.861 966.796 334.882 1063.432 251.224 1111.732 167.408 1063.359 167.437 966.809 1 0 0.000 0.000 0.510 1.000 0.470 1.000 105 1 2205070 False 3 3.600 3 76.102 0 2205070 22020 -57 -55 -33
22 5 8 FM 167.479 1160.082 4 6 83.800 1111.746 167.408 1063.359 251.224 1111.732 251.158 1208.418 167.500 1256.718 83.684 1208.345 83.800 1111.746 1 0 0.000 0.000 0.448 1.000 0.423 1.000 106 0 2205080 True 3 3.600 3 81.785 0 2205080 22020 -57 -55 -33
22 5 9 FO 83.755 1305.068 4 6 -0.010 1256.782 83.684 1208.345 167.500 1256.718 167.434 1353.405 83.690 1401.755 0.011 1353.418 -0.010 1256.782 1 0 0.000 0.000 0.407 1.000 0.394 1.000 107 0 2205090 True 3 3.600 3 86.328 0 2205090 22021 -57 -55 -33
22 5 10 bOe 0.032 1450.055 1 5 83.711 1498.391 -83.713 1498.405 -83.734 1401.768 0.011 1353.418 83.690 1401.755 83.711 1498.391 0.000 0.000 1 0 0.000 0.000 0.341 1.000 0.341 1.000 107 0 2205100 False 3 3.600 4 89.999 0 2205100 22021 -57 -55 -33
22 6 0 FM 1004.600 -0.000 3 6 920.900 48.300 920.900 -48.300 1004.700 -96.700 1088.300 -48.300 1088.400 48.300 1004.600 96.600 920.900 48.300 0 0 0.000 0.000 0.534 1.000 0.488 1.000 1 1 2206000 False 3 3.600 3 -0.000 0 2206000 22000 -77 -55 -33
22 6 1 FM 920.900 145.000 3 6 837.200 193.300 837.200 96.700 920.900 48.300 1004.600 96.600 1004.700 193.400 920.900 241.700 837.200 193.300 0 0 0.000 0.000 0.599 1.000 0.538 1.000 3 1 2206010 False 3 3.600 3 8.948 0 2206010 22000 -77 -55 -33
22 6 2 FM 837.200 290.000 3 6 753.500 338.400 753.500 241.600 837.200 193.300 920.900 241.700 921.000 338.400 837.200 386.700 753.500 338.400 0 0 0.000 0.000 0.664 1.000 0.587 1.000 5 1 2206020 False 3 3.600 3 19.106 0 2206020 22000 -77 -55 -33
22 6 3 FM 753.500 435.000 4 6 669.800 483.400 669.800 386.700 753.500 338.400 837.200 386.700 837.200 483.300 753.500 531.700 669.800 483.400 0 1 0.000 0.000 0.682 1.000 0.604 1.000 9 1 2206030 False 3 3.600 4 29.998 0 2206030 22010 -77 -55 -33
22 6 4 FM 669.800 580.000 4 6 586.000 628.400 586.100 531.700 669.800 483.400 753.500 531.700 753.500 628.300 669.800 676.700 586.000 628.400 0 1 0.000 0.000 0.661 1.000 0.586 1.000 10 1 2206040 False 3 3.600 4 40.890 0 2206040 22010 -77 -55 -33
22 6 5 FM 586.000 725.000 4 6 502.300 773.400 502.300 676.700 586.000 628.400 669.800 676.700 669.700 773.400 586.000 821.700 502.300 773.400 0 1 0.000 0.000 0.614 1.000 0.548 1.000 11 1 2206050 False 3 3.600 4 51.052 0 2206050 22011 -77 -55 -33
22 6 6 FM 502.300 870.009 4 6 418.621 821.673 502.279 773.373 586.095 821.746 585.979 918.345 502.371 966.732 418.642 918.309 418.621 821.673 1 0 0.000 0.000 0.534 1.000 0.488 1.000 101 1 2206060 False 3 3.600 3 60.000 0 2206060 22020 -57 -55 -33
22 6 7 FM 418.626 1015.082 4 6 334.861 966.796 418.642 918.309 502.371 966.732 502.305 1063.418 418.561 1111.768 334.882 1063.432 334.861 966.796 1 0 0.000 0.000 0.479 1.000 0.446 1.000 103 0 2206070 True 3 3.600 3 67.588 0 2206070 22020 -57 -55 -33
22 6 8 FM 334.903 1160.068 4 6 251.224 1111.732 334.882 1063.432 418.561 1111.768 418.582 1208.405 334.924 1256.705 251.158 1208.418 251.224 1111.732 1 0 0.000 0.000 0.436 1.000 0.414 1.000 105 0 2206080 True 3 3.600 3 73.897 0 2206080 22020 -57 -55 -33
22 6 9 FO 251.179 1305.055 4 6 167.500 1256.718 251.158 1208.418 334.924 1256.705 334.858 1353.391 251.163 1401.828 167.434 1353.405 167.500 1256.718 1 0 0.000 0.000 0.403 1.000 0.391 1.000 106 0 2206090 False 3 3.600 3 79.106 0 2206090 22020 -57 -55 -33
22 6 10 FOe 167.455 1450.041 4 6 83.690 1401.755 167.434 1353.405 251.163 1401.828 251.134 1498.377 167.440 1546.814 83.711 1498.391 83.690 1401.755 1 0 0.000 0.000 0.391 1.000 0.383 1.000 107 0 2206100 False 3 3.600 3 83.412 0 2206100 22021 -57 -55 -33
22 7 0 FM 1172.100 -0.000 3 6 1088.400 48.300 1088.300 -48.300 1172.100 -96.700 1255.800 -48.400 1255.800 48.400 1172.100 96.700 1088.400 48.300 0 0 0.000 0.000 0.449 1.000 0.423 1.000 1 0 2207000 True 3 3.600 3 -0.000 0 2207000 22000 -77 -55 -33
22 7 1 FM 1088.400 145.000 3 6 1004.700 193.400 1004.600 96.600 1088.400 48.300 1172.100 96.700 1172.100 193.400 1088.400 241.700 1004.700 193.400 0 0 0.000 0.000 0.479 1.000 0.446 1.000 3 0 2207010 True 3 3.600 3 7.588 0 2207010 22000 -77 -55 -33
22 7 2 FM 1004.600 290.000 3 6 921.000 338.400 920.900 241.700 1004.700 193.400 1088.400 241.700 1088.400 338.300 1004.600 386.700 921.000 338.400 0 0 0.000 0.000 0.510 1.000 0.470 1.000 5 1 2207020 False 3 3.600 3 16.102 0 2207020 22000 -77 -55 -33
22 7 3 FM 920.900 435.000 3 6 837.200 483.300 837.200 386.700 921.000 338.400 1004.600 386.700 1004.700 483.300 920.900 531.700 837.200 483.300 0 0 0.000 0.000 0.522 1.000 0.480 1.000 6 1 2207030 False 3 3.600 3 25.284 0 2207030 22000 -77 -55 -33
22 7 4 FM 837.200 580.000 4 6 753.500 628.300 753.500 531.700 837.200 483.300 920.900 531.700 920.900 628.300 837.200 676.700 753.500 628.300 0 1 0.000 0.000 0.517 1.000 0.475 1.000 9 1 2207040 False 3 3.600 4 34.714 0 2207040 22010 -77 -55 -33
22 7 5 FM 753.500 725.000 4 6 669.700 773.400 669.800 676.700 753.500 628.300 837.200 676.700 837.300 773.400 753.500 821.700 669.700 773.400 0 1 0.000 0.000 0.508 1.000 0.468 1.000 10 1 2207050 False 3 3.600 4 43.896 0 2207050 22010 -77 -55 -33
22 7 6 FM 669.800 870.000 4 6 586.000 918.400 586.000 821.700 669.700 773.400 753.500 821.700 753.500 918.400 669.800 966.700 586.000 918.400 0 1 0.000 0.000 0.476 1.000 0.445 1.000 11 0 2207060 True 3 3.600 4 52.408 0 2207060 22011 -77 -55 -33
22 7 7 FM 586.050 1015.068 4 6 502.371 966.732 585.979 918.345 669.795 966.718 669.816 1063.355 585.984 1111.755 502.305 1063.418 502.371 966.732 1 0 0.000 0.000 0.449 1.000 0.423 1.000 101 0 2207070 True 3 3.600 3 60.000 0 2207070 22020 -57 -55 -33
22 7 8 FO 502.326 1160.055 4 6 418.561 1111.768 502.305 1063.418 585.984 1111.755 586.005 1208.391 502.347 1256.691 418.582 1208.405 418.561 1111.768 1 0 0.000 0.000 0.418 1.000 0.401 1.000 103 0 2207080 False 3 3.600 3 66.586 0 2207080 22020 -57 -55 -33
22 7 9 FO 418.603 1305.041 4 6 334.924 1256.705 418.582 1208.405 502.347 1256.691 502.282 1353.377 418.624 1401.677 334.858 1353.391 334.924 1256.705 1 0 0.000 0.000 0.399 1.000 0.388 1.000 105 0 2207090 False 3 3.600 3 72.216 0 2207090 22020 -57 -55 -33
22 7 10 bOe 334.879 1450.027 4 5 418.608 1498.450 251.134 1498.377 251.163 1401.828 334.858 1353.391 418.624 1401.677 418.608 1498.450 0.000 0.000 1 0 0.000 0.000 0.340 1.000 0.340 1.000 106 0 2207100 False 3 3.600 4 76.996 0 2207100 22020 -57 -55 -33
22 8 0 FO 1339.500 -0.000 3 6 1255.800 48.400 1255.800 -48.400 1339.500 -96.700 1423.200 -48.300 1423.300 48.400 1339.500 96.700 1255.800 48.400 0 0 0.000 0.000 0.400 1.000 0.388 1.000 1 0 2208000 False 3 3.600 3 -0.000 0 2208000 22000 -77 -55 -33
22 8 1 FO 1255.800 145.000 3 6 1172.100 193.400 1172.100 96.700 1255.800 48.400 1339.500 96.700 1339.500 193.300 1255.800 241.700 1172.100 193.400 0 0 0.000 0.000 0.418 1.000 0.401 1.000 3 0 2208010 False 3 3.600 3 6.586 0 2208010 22000 -77 -55 -33
22 8 2 FM 1172.100 290.000 3 6 1088.400 338.300 1088.400 241.700 1172.100 193.400 1255.800 241.700 1255.800 338.300 1172.100 386.700 1088.400 338.300 0 0 0.000 0.000 0.436 1.000 0.414 1.000 5 0 2208020 True 3 3.600 3 13.897 0 2208020 22000 -77 -55 -33
22 8 3 FM 1088.400 435.000 3 6 1004.700 483.300 1004.600 386.700 1088.400 338.300 1172.100 386.700 1172.100 483.300 1088.300 531.700 1004.700 483.300 0 0 0.000 0.000 0.448 1.000 0.423 1.000 6 0 2208030 True 3 3.600 3 21.785 0 2208030 22000 -77 -55 -33
22 8 4 FM 1004.600 580.000 4 6 920.900 628.300 920.900 531.700 1004.700 483.300 1088.300 531.700 1088.400 628.400 1004.700 676.700 920.900 628.300 0 0 0.000 0.000 0.452 1.000 0.426 1.000 8 0 2208040 True 3 3.600 4 30.000 0 2208040 22001 -77 -55 -33
22 8 5 FM 920.900 725.000 4 6 837.300 773.400 837.200 676.700 920.900 628.300 1004.700 676.700 1004.700 773.400 920.900 821.700 837.300 773.400 0 1 0.000 0.000 0.448 1.000 0.424 1.000 9 0 2208050 True 3 3.600 4 38.212 0 2208050 22010 -77 -55 -33
22 8 6 FM 837.200 870.000 4 6 753.500 918.400 753.500 821.700 837.300 773.400 920.900 821.700 921.000 918.400 837.200 966.700 753.500 918.400 0 1 0.000 0.000 0.431 1.000 0.410 1.000 10 0 2208060 True 3 3.600 4 46.101 0 2208060 22010 -77 -55 -33
22 8 7 FO 753.500 1015.100 4 6 669.700 1063.400 669.800 966.700 753.500 918.400 837.200 966.700 837.200 1063.400 753.500 1111.700 669.700 1063.400 0 1 0.000 0.000 0.417 1.000 0.400 1.000 11 0 2208070 False 3 3.600 4 53.414 0 2208070 22011 -77 -55 -33
22 8 8 FO 669.750 1160.041 4 6 585.984 1111.755 669.816 1063.355 753.495 1111.691 753.429 1208.377 669.734 1256.814 586.005 1208.391 585.984 1111.755 1 0 0.000 0.000 0.400 1.000 0.388 1.000 101 0 2208080 False 3 3.600 3 60.000 0 2208080 22020 -57 -55 -33
22 8 9 FOe 586.026 1305.027 4 6 502.347 1256.691 586.005 1208.391 669.734 1256.814 669.705 1353.364 586.097 1401.750 502.282 1353.377 502.347 1256.691 1 0 0.000 0.000 0.392 1.000 0.383 1.000 103 0 2208090 False 3 3.600 3 65.817 0 2208090 22020 -57 -55 -33
22 8 10 aOe 502.353 1450.100 4 4 586.097 1401.750 418.608 1498.450 418.624 1401.677 502.282 1353.377 586.097 1401.750 0.000 0.000 0.000 0.000 1 0 0.000 0.000 0.239 1.000 0.239 1.000 105 0 2208100 False 3 3.600 3 70.893 0 2208100 22020 -57 -55 -33
22 9 0 aOe 1507.000 -0.000 3 4 1507.000 -96.600 1506.900 96.700 1423.300 48.400 1423.200 -48.300 1507.000 -96.600 0.000 0.000 0.000 0.000 0 0 0.000 0.000 0.239 1.000 0.239 1.000 1 0 2209000 False 3 3.600 3 -0.000 0 2209000 22000 -77 -55 -33
22 9 1 FOe 1423.200 145.000 3 6 1339.500 193.300 1339.500 96.700 1423.300 48.400 1506.900 96.700 1507.000 193.300 1423.200 241.700 1339.500 193.300 0 0 0.000 0.000 0.392 1.000 0.383 1.000 3 0 2209010 False 3 3.600 3 5.817 0 2209010 22000 -77 -55 -33
22 9 2 FO 1339.500 290.000 3 6 1255.800 338.300 1255.800 241.700 1339.500 193.300 1423.200 241.700 1423.200 338.300 1339.500 386.700 1255.800 338.300 0 0 0.000 0.000 0.399 1.000 0.388 1.000 5 0 2209020 False 3 3.600 3 12.216 0 2209020 22000 -77 -55 -33
22 9 3 FO 1255.800 435.000 3 6 1172.100 483.300 1172.100 386.700 1255.800 338.300 1339.500 386.700 1339.600 483.400 1255.800 531.700 1172.100 483.300 0 0 0.000 0.000 0.403 1.000 0.391 1.000 6 0 2209030 False 3 3.600 3 19.106 0 2209030 22000 -77 -55 -33
22 9 4 FO 1172.100 580.000 3 6 1088.400 628.400 1088.300 531.700 1172.100 483.300 1255.800 531.700 1255.800 628.400 1172.100 676.700 1088.400 628.400 0 0 0.000 0.000 0.407 1.000 0.394 1.000 7 0 2209040 True 3 3.600 3 26.328 0 2209040 22001 -77 -55 -33
22 9 5 FO 1088.400 725.000 4 6 1004.700 773.400 1004.700 676.700 1088.400 628.400 1172.100 676.700 1172.100 773.400 1088.400 821.700 1004.700 773.400 0 0 0.000 0.000 0.405 1.000 0.392 1.000 8 0 2209050 False 3 3.600 4 33.668 0 2209050 22001 -77 -55 -33
22 9 6 FO 1004.600 870.000 4 6 921.000 918.400 920.900 821.700 1004.700 773.400 1088.400 821.700 1088.400 918.300 1004.600 966.700 921.000 918.400 0 1 0.000 0.000 0.403 1.000 0.391 1.000 9 0 2209060 False 3 3.600 4 40.893 0 2209060 22010 -77 -55 -33
22 9 7 FO 920.900 1015.100 4 6 837.200 1063.400 837.200 966.700 921.000 918.400 1004.600 966.700 1004.700 1063.300 920.900 1111.700 837.200 1063.400 0 1 0.000 0.000 0.397 1.000 0.387 1.000 10 0 2209070 False 3 3.600 4 47.786 0 2209070 22010 -77 -55 -33
22 9 8 FOe 837.200 1160.100 4 6 753.400 1208.400 753.500 1111.700 837.200 1063.400 920.900 1111.700 920.900 1208.500 837.200 1256.800 753.400 1208.400 0 1 0.000 0.000 0.391 1.000 0.382 1.000 11 0 2209080 False 3 3.600 4 54.183 0 2209080 22011 -77 -55 -33
22 9 9 aOe 753.500 1305.100 4 4 837.158 1256.800 669.705 1353.364 669.734 1256.814 753.429 1208.377 837.158 1256.800 0.000 0.000 0.000 0.000 1 0 0.000 0.000 0.239 1.000 0.239 1.000 101 0 2209090 False 3 3.600 3 60.000 0 2209090 22020 -57 -55 -33
22 10 2 aOe 1507.000 290.000 3 4 1507.000 193.300 1507.000 386.700 1423.200 338.300 1423.200 241.700 1507.000 193.300 0.000 0.000 0.000 0.000 0 0 0.000 0.000 0.239 1.000 0.239 1.000 5 0 2210020 False 3 3.600 3 10.893 0 2210020 22000 -77 -55 -33
22 10 3 bOe 1423.200 435.000 3 5 1507.000 386.700 1423.200 531.700 1339.600 483.400 1339.500 386.700 1423.200 338.300 1507.000 386.700 0.000 0.000 0 0 0.000 0.000 0.340 1.000 0.340 1.000 6 0 2210030 False 3 3.600 4 16.996 0 2210030 22000 -77 -55 -33
22 10 4 FOe 1339.500 580.000 3 6 1255.800 628.400 1255.800 531.700 1339.600 483.400 1423.200 531.700 1423.300 628.400 1339.500 676.700 1255.800 628.400 0 0 0.000 0.000 0.391 1.000 0.383 1.000 7 0 2210040 False 3 3.600 3 23.412 0 2210040 22001 -77 -55 -33
22 10 5 bOe 1255.800 725.000 0 5 1339.500 676.700 1255.800 821.700 1172.100 773.400 1172.100 676.700 1255.800 628.400 1339.500 676.700 0.000 0.000 0 0 0.000 0.000 0.341 1.000 0.341 1.000 7 0 2210050 False 3 3.600 4 29.999 0 2210050 22001 -77 -55 -33
22 10 6 FOe 1172.100 870.000 4 6 1088.400 918.300 1088.400 821.700 1172.100 773.400 1255.800 821.700 1255.800 918.300 1172.100 966.700 1088.400 918.300 0 0 0.000 0.000 0.389 1.000 0.381 1.000 8 0 2210060 False 3 3.600 4 36.585 0 2210060 22001 -77 -55 -33
22 10 7 bOe 1088.400 1015.100 4 5 1172.100 966.700 1088.400 1111.800 1004.700 1063.300 1004.600 966.700 1088.400 918.300 1172.100 966.700 0.000 0.000 0 1 0.000 0.000 0.340 1.000 0.340 1.000 9 0 2210070 False 3 3.600 4 43.004 0 2210070 22010 -77 -55 -33
22 10 8 aOe 1004.600 1160.100 4 4 1088.400 1111.800 920.900 1208.500 920.900 1111.700 1004.700 1063.300 1088.400 1111.800 0.000 0.000 0.000 0.000 0 1 0.000 0.000 0.237 1.000 0.237 1.000 10 0 2210080 False 3 3.600 4 49.109 0 2210080 22010 -77 -55 -33
23 1 2 dIe 0.026 290.046 2 5 -83.718 338.396 -83.721 309.991 83.703 309.978 83.705 338.382 0.047 386.682 -83.718 338.396 0.000 0.000 1 1 2.785 3.000 2.141 2.000 2.141 2.000 105 0 2301020 False 3 3.600 3 89.995 1 2301021 23030 123030 -55 -33
23 1 3 FI -83.697 435.032 2 6 0.047 386.682 -0.018 483.368 -83.763 531.718 -167.442 483.382 -167.463 386.746 -83.718 338.396 0.047 386.682 1 1 2.805 3.000 2.148 2.000 2.280 2.000 105 0 2301030 False 6 7.200 1 100.890 1 2301031 23030 123030 -55 -33
23 1 4 FI -167.421 580.018 2 6 -83.763 531.718 -83.742 628.355 -167.487 676.705 -251.166 628.368 -251.187 531.732 -167.442 483.382 -83.763 531.718 1 1 1.834 2.000 1.484 2.000 1.499 2.000 105 0 2301040 False 6 7.200 1 106.101 1 2301041 23030 123030 -55 -33
23 1 5 FI -251.145 725.005 2 6 -167.487 676.705 -167.466 773.341 -251.210 821.691 -334.889 773.355 -334.910 676.718 -251.166 628.368 -167.487 676.705 1 1 1.286 2.000 1.188 1.000 1.064 1.000 105 0 2301050 True 6 7.200 1 109.106 1 2301051 23030 123030 -55 -33
23 1 6 FM -334.868 869.991 2 6 -251.210 821.691 -251.139 918.414 -334.884 966.764 -418.613 918.341 -418.634 821.705 -334.889 773.355 -251.210 821.691 1 1 1.071 2.000 0.611 1.000 0.548 1.000 112 0 2301060 False 3 3.600 1 111.052 0 2301060 23030 123031 -55 -33
23 1 7 FM -418.542 1015.064 2 6 -334.884 966.764 -334.863 1063.400 -418.608 1111.750 -502.287 1063.414 -502.358 966.691 -418.613 918.341 -334.884 966.764 1 1 0.932 2.000 0.477 1.000 0.445 1.000 112 0 2301070 True 3 3.600 1 112.408 0 2301070 23030 123031 -55 -33
23 1 8 FO -502.352 1160.100 2 6 -418.608 1111.750 -418.587 1208.386 -502.331 1256.736 -586.010 1208.400 -586.031 1111.764 -502.287 1063.414 -418.608 1111.750 1 1 0.841 2.000 0.415 1.000 0.398 1.000 112 1 2301080 False 3 3.600 1 113.414 0 2301080 23030 123031 -55 -33
23 1 9 FO -586.076 1305.086 2 6 -502.331 1256.736 -502.310 1353.373 -586.055 1401.723 -669.734 1353.386 -669.755 1256.750 -586.010 1208.400 -502.331 1256.736 1 1 0.921 2.000 0.440 1.000 0.440 1.000 112 1 2301090 False 3 3.600 1 114.183 0 2301090 23030 123031 -55 -33
23 1 10 cOe -669.800 1450.073 2 3 -586.034 1498.359 -669.734 1353.386 -586.055 1401.723 -586.034 1498.359 0.000 0.000 0.000 0.000 0.000 0.000 1 1 0.000 0.000 0.120 0.000 0.120 0.000 112 1 2301100 False 3 3.600 1 114.793 0 2301100 23030 123031 -55 -33
23 2 0 gIe 334.900 0.000 3 6 334.900 96.700 310.300 82.500 310.300 -82.500 334.900 -96.700 418.600 -48.300 418.600 48.300 334.900 96.700 0 0 3.840 4.000 3.113 3.000 3.113 3.000 0 0 2302000 False 6 7.200 3 0.000 1 2302001 23000 123000 -55 -33
23 2 1 dIe 251.200 145.000 1 5 251.200 241.700 226.600 227.500 310.300 82.500 334.900 96.700 334.900 193.300 251.200 241.700 0.000 0.000 0 1 2.785 3.000 2.141 2.000 2.141 2.000 5 0 2302010 False 3 3.600 3 29.995 1 2302011 23010 123010 -55 -33
23 2 2 gIe 167.450 290.032 4 6 83.705 338.382 83.703 309.978 226.597 227.478 251.195 241.682 251.129 338.368 167.471 386.668 83.705 338.382 1 0 3.840 4.000 3.113 3.000 3.113 3.000 100 0 2302020 False 6 7.200 3 60.000 1 2302021 23020 123020 -55 -33
23 2 3 FI 83.726 435.018 1 6 167.471 386.668 167.405 483.355 83.747 531.655 -0.018 483.368 0.047 386.682 83.705 338.382 167.471 386.668 1 0 2.814 3.000 2.129 2.000 2.257 2.000 102 0 2302030 False 6 7.200 0 79.106 1 2302031 23020 123020 -55 -33
23 2 4 FI 0.003 580.005 2 6 83.747 531.655 83.682 628.341 -0.063 676.691 -83.742 628.355 -83.763 531.718 -0.018 483.368 83.747 531.655 1 1 1.876 2.000 1.545 2.000 1.555 2.000 104 0 2302040 False 6 7.200 1 90.000 1 2302041 23030 123031 -55 -33
23 2 5 FI -83.721 724.991 2 6 -0.063 676.691 0.008 773.414 -83.737 821.764 -167.466 773.341 -167.487 676.705 -83.742 628.355 -0.063 676.691 1 1 1.419 2.000 1.151 1.000 1.167 1.000 104 0 2302050 True 6 7.200 1 96.587 1 2302051 23030 123031 -55 -33
