plane u v itype x0 y0 irot nvertices vx_0 vy_0 vx_1 vy_1 vx_2 vy_2 vx_3 vy_3 vx_4 vy_4 vx_5 vy_5 vx_6 vy_6 icassette_0 icassette_1 trigRate trigLinks dataRate_ld dataLinks_ld dataRate_hd dataLinks_hd
36 10 7 FO 1088.40000 918.40000 1 6 1004.60000 870.10000 1088.40000 821.70000 1172.00000 870.00000 1172.10000 966.70000 1088.30000 1015.00000 1004.60000 966.70000 1004.60000 870.10000 0 1 0.66500 2.00000 0.36600 1.00000 0.36600 1.00000
36 10 6 FO 1172.10000 773.40000 1 6 1088.30000 725.10000 1172.10000 676.70000 1255.80000 725.10000 1255.80000 821.70000 1172.00000 870.00000 1088.40000 821.70000 1088.30000 725.10000 0 1 0.66800 2.00000 0.36800 1.00000 0.36800 1.00000
36 10 5 FO 1255.80000 628.40000 0 6 1172.10000 580.10000 1255.80000 531.70000 1339.50000 580.10000 1339.50000 676.70000 1255.80000 725.10000 1172.10000 676.70000 1172.10000 580.10000 0 0 0.66300 2.00000 0.36800 1.00000 0.36700 1.00000
36 10 4 FO 1339.50000 483.40000 0 6 1255.70000 435.00000 1339.50000 386.70000 1423.30000 435.00000 1423.20000 531.70000 1339.50000 580.10000 1255.80000 531.70000 1255.70000 435.00000 0 0 0.66600 2.00000 0.36700 1.00000 0.36700 1.00000
36 10 3 FO 1423.20000 338.40000 0 6 1339.60000 290.00000 1423.20000 241.70000 1507.00000 290.00000 1507.00000 386.70000 1423.30000 435.00000 1339.50000 386.70000 1339.60000 290.00000 0 0 0.66200 2.00000 0.36700 1.00000 0.36700 1.00000
36 10 2 FO 1507.00000 193.30000 0 6 1423.30000 145.00000 1506.90000 96.70000 1590.70000 145.00000 1590.60000 241.70000 1507.00000 290.00000 1423.20000 241.70000 1423.30000 145.00000 0 0 0.65900 2.00000 0.36500 1.00000 0.36500 1.00000
36 10 1 FO 1590.70000 48.30000 0 6 1507.00000 0.00000 1590.70000 -48.30000 1674.40000 -0.00000 1674.40000 96.70000 1590.70000 145.00000 1506.90000 96.70000 1507.00000 0.00000 0 0 0.65800 2.00000 0.36400 1.00000 0.36400 1.00000
36 1 11 FO -753.50000 1498.40000 2 6 -669.80000 1450.10000 -669.80000 1546.80000 -753.50000 1595.10000 -837.20000 1546.80000 -837.20000 1450.10000 -753.50000 1401.70000 -669.80000 1450.10000 0 1 0.65400 2.00000 0.36400 1.00000 0.36400 1.00000
36 2 12 FO -669.80000 1643.40000 2 6 -586.00000 1595.10000 -586.00000 1691.80000 -669.80000 1740.10000 -753.50000 1691.80000 -753.50000 1595.10000 -669.80000 1546.80000 -586.00000 1595.10000 0 1 0.77400 2.00000 0.41200 1.00000 0.41200 1.00000
36 11 11 bOe 920.90000 1498.40000 2 5 1004.70000 1546.80000 837.20000 1546.80000 837.20000 1450.10000 920.90000 1401.70000 1004.70000 1450.10000 1004.70000 1546.80000 0.00000 0.00000 0 1 0.55900 1.00000 0.31500 1.00000 0.31500 1.00000
36 11 10 FO 1004.60000 1353.40000 0 6 920.90000 1305.10000 1004.70000 1256.70000 1088.30000 1305.10000 1088.40000 1401.70000 1004.60000 1450.10000 920.90000 1401.70000 920.90000 1305.10000 0 1 0.65400 2.00000 0.36300 1.00000 0.36300 1.00000
36 11 9 FO 1088.40000 1208.40000 1 6 1004.60000 1160.10000 1088.40000 1111.80000 1172.10000 1160.10000 1172.10000 1256.70000 1088.30000 1305.10000 1004.70000 1256.70000 1004.60000 1160.10000 0 1 0.65800 2.00000 0.36400 1.00000 0.36400 1.00000
36 11 8 FO 1172.10000 1063.40000 1 6 1088.30000 1015.00000 1172.10000 966.70000 1255.80000 1015.10000 1255.80000 1111.70000 1172.10000 1160.10000 1088.40000 1111.80000 1088.30000 1015.00000 0 1 0.65600 2.00000 0.36600 1.00000 0.36500 1.00000
36 11 7 FO 1255.80000 918.40000 1 6 1172.00000 870.00000 1255.80000 821.70000 1339.50000 870.00000 1339.50000 966.80000 1255.80000 1015.10000 1172.10000 966.70000 1172.00000 870.00000 0 1 0.65800 2.00000 0.36500 1.00000 0.36500 1.00000
36 11 6 FO 1339.50000 773.40000 0 6 1255.80000 725.10000 1339.50000 676.70000 1423.20000 725.00000 1423.20000 821.70000 1339.50000 870.00000 1255.80000 821.70000 1255.80000 725.10000 0 0 0.65700 2.00000 0.36500 1.00000 0.36500 1.00000
36 11 5 FO 1423.20000 628.40000 0 6 1339.50000 580.10000 1423.20000 531.70000 1507.00000 580.00000 1506.90000 676.70000 1423.20000 725.00000 1339.50000 676.70000 1339.50000 580.10000 0 0 0.66000 2.00000 0.36600 1.00000 0.36500 1.00000
36 11 4 FO 1507.00000 483.40000 0 6 1423.30000 435.00000 1507.00000 386.70000 1590.70000 435.00000 1590.70000 531.70000 1507.00000 580.00000 1423.20000 531.70000 1423.30000 435.00000 0 0 0.65700 2.00000 0.36400 1.00000 0.36400 1.00000
36 11 3 FO 1590.70000 338.40000 0 6 1507.00000 290.00000 1590.60000 241.70000 1674.40000 290.00000 1674.40000 386.70000 1590.70000 435.00000 1507.00000 386.70000 1507.00000 290.00000 0 0 0.65800 2.00000 0.36400 1.00000 0.36400 1.00000
36 11 2 FO 1674.40000 193.30000 0 6 1590.70000 145.00000 1674.40000 96.70000 1758.10000 145.00000 1758.10000 241.70000 1674.40000 290.00000 1590.60000 241.70000 1590.70000 145.00000 0 0 0.65300 2.00000 0.36300 1.00000 0.36300 1.00000
36 11 1 bOe 1758.10000 48.30000 0 5 1758.10000 -48.30000 1841.90000 96.70000 1758.10000 145.00000 1674.40000 96.70000 1674.40000 -0.00000 1758.10000 -48.30000 0.00000 0.00000 0 0 0.56100 1.00000 0.31600 1.00000 0.31600 1.00000
36 1 12 aOe -837.20000 1643.40000 3 4 -837.20000 1740.10000 -837.20000 1546.70000 -753.50000 1595.10000 -753.50000 1691.80000 -837.20000 1740.10000 0.00000 0.00000 0.00000 0.00000 0 1 0.36300 1.00000 0.22200 1.00000 0.22200 1.00000
36 12 11 FOe 1088.40000 1498.40000 1 6 1004.60000 1450.10000 1088.40000 1401.70000 1172.00000 1450.00000 1172.10000 1546.80000 1088.40000 1595.10000 1004.60000 1546.70000 1004.60000 1450.10000 0 1 0.86600 2.00000 0.41400 1.00000 0.41400 1.00000
36 12 10 FO 1172.10000 1353.40000 0 6 1088.30000 1305.10000 1172.10000 1256.70000 1255.80000 1305.10000 1255.80000 1401.70000 1172.00000 1450.00000 1088.40000 1401.70000 1088.30000 1305.10000 0 1 0.65800 2.00000 0.36400 1.00000 0.36400 1.00000
36 12 9 FO 1255.80000 1208.40000 0 6 1172.10000 1160.10000 1255.80000 1111.70000 1339.50000 1160.10000 1339.50000 1256.70000 1255.80000 1305.10000 1172.10000 1256.70000 1172.10000 1160.10000 0 1 0.65300 2.00000 0.36400 1.00000 0.36400 1.00000
36 12 8 FO 1339.50000 1063.40000 1 6 1255.80000 1015.10000 1339.50000 966.80000 1423.20000 1015.10000 1423.20000 1111.70000 1339.50000 1160.10000 1255.80000 1111.70000 1255.80000 1015.10000 0 1 0.65400 2.00000 0.36400 1.00000 0.36400 1.00000
36 12 7 FOe 1423.20000 918.40000 1 6 1339.50000 870.00000 1423.20000 821.70000 1506.90000 870.10000 1507.00000 966.70000 1423.20000 1015.10000 1339.50000 966.80000 1339.50000 870.00000 0 1 0.65500 2.00000 0.36300 1.00000 0.36300 1.00000
36 12 6 FOe 1507.00000 773.40000 0 6 1423.20000 725.00000 1506.90000 676.70000 1590.70000 725.00000 1590.70000 821.80000 1506.90000 870.10000 1423.20000 821.70000 1423.20000 725.00000 0 0 0.65500 2.00000 0.36400 1.00000 0.36400 1.00000
36 12 5 FO 1590.70000 628.40000 0 6 1507.00000 580.00000 1590.70000 531.70000 1674.40000 580.00000 1674.40000 676.70000 1590.70000 725.00000 1506.90000 676.70000 1507.00000 580.00000 0 0 0.65800 2.00000 0.36400 1.00000 0.36400 1.00000
36 12 4 FO 1674.40000 483.40000 0 6 1590.70000 435.00000 1674.40000 386.70000 1758.10000 435.00000 1758.10000 531.70000 1674.40000 580.00000 1590.70000 531.70000 1590.70000 435.00000 0 0 0.65700 2.00000 0.36400 1.00000 0.36400 1.00000
36 12 3 FO 1758.10000 338.40000 1 6 1674.40000 290.00000 1758.10000 241.70000 1841.90000 290.00000 1841.80000 386.70000 1758.10000 435.00000 1674.40000 386.70000 1674.40000 290.00000 0 0 0.77400 2.00000 0.41300 1.00000 0.41300 1.00000
36 12 2 FOe 1841.80000 193.30000 0 6 1758.10000 145.00000 1841.90000 96.60000 1925.60000 145.00000 1925.60000 241.70000 1841.90000 290.00000 1758.10000 241.70000 1758.10000 145.00000 0 0 0.66900 2.00000 0.36600 1.00000 0.36600 1.00000
36 13 8 FOe 1507.00000 1063.40000 1 6 1423.20000 1015.10000 1507.00000 966.70000 1590.60000 1015.10000 1590.70000 1111.70000 1506.90000 1160.10000 1423.20000 1111.70000 1423.20000 1015.10000 0 1 0.66300 2.00000 0.36600 1.00000 0.36600 1.00000
36 13 6 FOe 1674.40000 773.40000 0 6 1590.70000 725.00000 1674.40000 676.70000 1758.20000 725.10000 1758.10000 821.70000 1674.50000 870.00000 1590.70000 821.80000 1590.70000 725.00000 0 0 0.66600 2.00000 0.36700 1.00000 0.36700 1.00000
36 2 3 aIe 83.70000 338.40000 4 4 -0.00000 386.70000 167.40000 290.00000 167.40000 386.70000 83.70000 435.00000 -0.00000 386.70000 0.00000 0.00000 0.00000 0.00000 1 0 0.87400 1.00000 1.07300 1.00000 1.07300 1.00000
36 1 3 aIe -83.70000 338.40000 5 4 -167.40000 290.00000 0.00000 386.70000 -83.70000 435.00000 -167.40000 386.70000 -167.40000 290.00000 0.00000 0.00000 0.00000 0.00000 0 1 0.87800 1.00000 1.08200 1.00000 1.08200 1.00000
36 3 2 bIe 334.90000 193.30000 4 5 251.20000 241.70000 334.90000 96.70000 418.60000 145.00000 418.60000 241.70000 334.90000 290.00000 251.20000 241.70000 0.00000 0.00000 0 0 1.14800 2.00000 1.45200 2.00000 1.45200 2.00000
36 11 13 cOe 753.50000 1788.40000 1 3 837.20000 1740.10000 669.80000 1740.10000 753.50000 1691.80000 837.20000 1740.10000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 1 0 0.00000 0.00000 0.12000 0.00000 0.12000 0.00000
36 10 13 aOe 586.00000 1788.40000 1 4 669.80000 1740.10000 502.30000 1836.80000 502.30000 1740.10000 586.00000 1691.80000 669.80000 1740.10000 0.00000 0.00000 0.00000 0.00000 1 0 0.47000 1.00000 0.22100 1.00000 0.22100 1.00000
36 9 14 cOe 334.90000 1933.40000 1 3 418.60000 1885.10000 251.20000 1885.10000 334.90000 1836.80000 418.60000 1885.10000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 1 0 0.00000 0.00000 0.12000 0.00000 0.12000 0.00000
36 8 14 cOe 167.40000 1933.40000 1 3 251.20000 1885.10000 83.70000 1885.10000 167.40000 1836.80000 251.20000 1885.10000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 1 0 0.00000 0.00000 0.12000 0.00000 0.12000 0.00000
36 6 14 cOe -167.40000 1933.40000 1 3 -83.70000 1885.10000 -251.20000 1885.10000 -167.40000 1836.80000 -83.70000 1885.10000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 1 1 0.00000 0.00000 0.12000 0.00000 0.12000 0.00000
36 5 14 cOe -334.90000 1933.40000 1 3 -251.20000 1885.10000 -418.60000 1885.10000 -334.90000 1836.80000 -251.20000 1885.10000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 1 1 0.00000 0.00000 0.12000 0.00000 0.12000 0.00000
36 3 13 aOe -586.00000 1788.40000 2 4 -502.30000 1836.80000 -669.80000 1740.10000 -586.00000 1691.80000 -502.30000 1740.10000 -502.30000 1836.80000 0.00000 0.00000 0.00000 0.00000 0 1 0.47000 1.00000 0.22100 1.00000 0.22100 1.00000
36 2 13 cOe -753.50000 1788.40000 1 3 -669.80000 1740.10000 -837.20000 1740.10000 -753.50000 1691.80000 -669.80000 1740.10000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0 1 0.00000 0.00000 0.12000 0.00000 0.12000 0.00000
36 13 11 cOe 1255.80000 1498.40000 0 3 1255.80000 1401.70000 1172.10000 1546.80000 1172.10000 1450.10000 1255.80000 1401.70000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0 1 0.00000 0.00000 0.12000 0.00000 0.12000 0.00000
36 13 10 aOe 1339.50000 1353.40000 1 4 1423.30000 1305.10000 1255.80000 1401.70000 1255.80000 1305.10000 1339.50000 1256.70000 1423.30000 1305.10000 0.00000 0.00000 0.00000 0.00000 0 1 0.59100 1.00000 0.22000 1.00000 0.22000 1.00000
36 13 9 bOe 1423.20000 1208.40000 1 5 1507.00000 1160.10000 1423.20000 1305.10000 1339.50000 1256.70000 1339.50000 1160.10000 1423.20000 1111.70000 1507.00000 1160.10000 0.00000 0.00000 0 1 0.68700 1.00000 0.31700 1.00000 0.31700 1.00000
36 13 5 bOe 1758.10000 628.40000 1 5 1841.90000 580.00000 1758.10000 725.00000 1674.40000 676.70000 1674.40000 580.00000 1758.10000 531.70000 1841.90000 580.00000 0.00000 0.00000 0 0 0.68000 1.00000 0.31900 1.00000 0.31900 1.00000
36 13 4 aOe 1841.80000 483.40000 0 4 1841.80000 386.70000 1841.80000 580.00000 1758.10000 531.70000 1758.10000 435.00000 1841.80000 386.70000 0.00000 0.00000 0.00000 0.00000 0 0 0.59600 1.00000 0.22000 1.00000 0.22000 1.00000
36 13 3 cOe 1925.60000 338.40000 0 3 1925.60000 241.70000 1841.80000 386.70000 1841.80000 290.00000 1925.60000 241.70000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0 0 0.00000 0.00000 0.12000 0.00000 0.12000 0.00000
37 3 0 FMeI 502.30000 96.70000 0 6 502.30000 0.00000 586.00000 48.30000 586.00000 145.00000 502.30000 193.30000 418.60000 145.00000 418.60000 48.30000 502.30000 0.00000 0 0 0.89300 2.00000 0.86500 1.00000 0.78500 1.00000
37 4 0 FM 669.80000 96.70000 0 6 669.80000 0.00000 753.50000 48.30000 753.50000 145.00000 669.80000 193.30000 586.00000 145.00000 586.00000 48.30000 669.80000 0.00000 0 0 0.78400 2.00000 0.54500 1.00000 0.50300 1.00000
37 5 0 FM 837.20000 96.70000 0 6 837.20000 0.00000 920.90000 48.30000 920.90000 145.00000 837.20000 193.30000 753.50000 145.00000 753.50000 48.30000 837.20000 0.00000 0 0 0.72900 2.00000 0.42900 1.00000 0.41600 1.00000
37 6 0 FO 1004.60000 96.70000 0 6 1004.60000 0.00000 1088.40000 48.30000 1088.40000 145.00000 1004.60000 193.30000 920.90000 145.00000 920.90000 48.30000 1004.60000 0.00000 0 0 0.69100 2.00000 0.38700 1.00000 0.38300 1.00000
37 7 0 FO 1172.10000 96.70000 0 6 1172.10000 0.00000 1255.80000 48.30000 1255.80000 145.00000 1172.10000 193.30000 1088.40000 145.00000 1088.40000 48.30000 1172.10000 0.00000 0 0 0.67600 2.00000 0.37400 1.00000 0.37300 1.00000
37 8 0 FO 1339.50000 96.70000 0 6 1339.50000 0.00000 1423.20000 48.30000 1423.20000 145.00000 1339.50000 193.30000 1255.80000 145.00000 1255.80000 48.30000 1339.50000 0.00000 0 0 0.66600 2.00000 0.36800 1.00000 0.36700 1.00000
37 4 1 FMI 586.00000 241.70000 0 6 586.00000 145.00000 669.80000 193.30000 669.80000 290.00000 586.00000 338.40000 502.30000 290.00000 502.30000 193.30000 586.00000 145.00000 0 0 0.80700 2.00000 0.60500 1.00000 0.55200 1.00000
37 5 1 FM 753.50000 241.70000 0 6 753.50000 145.00000 837.20000 193.30000 837.20000 290.00000 753.50000 338.40000 669.80000 290.00000 669.80000 193.30000 753.50000 145.00000 0 0 0.74400 2.00000 0.45000 1.00000 0.43100 1.00000
37 6 1 FO 920.90000 241.70000 0 6 920.90000 145.00000 1004.60000 193.30000 1004.60000 290.00000 920.90000 338.40000 837.20000 290.00000 837.20000 193.30000 920.90000 145.00000 0 0 0.70200 2.00000 0.39600 1.00000 0.39100 1.00000
37 7 1 FO 1088.40000 241.70000 0 6 1088.40000 145.00000 1172.10000 193.30000 1172.10000 290.00000 1088.40000 338.40000 1004.60000 290.00000 1004.60000 193.30000 1088.40000 145.00000 0 0 0.67700 2.00000 0.37800 1.00000 0.37600 1.00000
37 8 1 FO 1255.80000 241.70000 0 6 1255.80000 145.00000 1339.50000 193.30000 1339.50000 290.00000 1255.80000 338.40000 1172.10000 290.00000 1172.10000 193.30000 1255.80000 145.00000 0 0 0.66700 2.00000 0.36900 1.00000 0.36800 1.00000
37 9 1 FOe 1423.20000 241.70000 0 6 1423.20000 145.00000 1507.00000 193.30000 1507.00000 290.00000 1423.20000 338.40000 1339.50000 290.00000 1339.50000 193.30000 1423.20000 145.00000 0 0 0.77400 2.00000 0.41300 1.00000 0.41300 1.00000
37 3 2 FMeI 334.90000 386.70000 1 6 334.90000 290.00000 418.60000 338.40000 418.60000 435.00000 334.90000 483.40000 251.20000 435.00000 251.20000 338.40000 334.90000 290.00000 0 1 0.89500 2.00000 0.85800 1.00000 0.78000 1.00000
37 4 2 FMI 502.30000 386.70000 1 6 502.30000 290.00000 586.00000 338.40000 586.00000 435.00000 502.30000 483.40000 418.60000 435.00000 418.60000 338.40000 502.30000 290.00000 0 1 0.80200 2.00000 0.60300 1.00000 0.55000 1.00000
37 5 2 FM 669.80000 386.70000 0 6 669.80000 290.00000 753.50000 338.40000 753.50000 435.00000 669.80000 483.40000 586.00000 435.00000 586.00000 338.40000 669.80000 290.00000 0 0 0.74900 2.00000 0.45900 1.00000 0.43800 1.00000
37 6 2 FO 837.20000 386.70000 0 6 837.20000 290.00000 920.90000 338.40000 920.90000 435.00000 837.20000 483.40000 753.50000 435.00000 753.50000 338.40000 837.20000 290.00000 0 0 0.70400 2.00000 0.40200 1.00000 0.39600 1.00000
37 7 2 FO 1004.60000 386.70000 0 6 1004.60000 290.00000 1088.40000 338.40000 1088.40000 435.00000 1004.60000 483.40000 920.90000 435.00000 920.90000 338.40000 1004.60000 290.00000 0 0 0.68300 2.00000 0.38100 1.00000 0.37900 1.00000
37 8 2 FO 1172.10000 386.70000 0 6 1172.10000 290.00000 1255.80000 338.40000 1255.80000 435.00000 1172.10000 483.40000 1088.40000 435.00000 1088.40000 338.40000 1172.10000 290.00000 0 0 0.66700 2.00000 0.37100 1.00000 0.37000 1.00000
37 9 2 FO 1339.50000 386.70000 0 6 1339.50000 290.00000 1423.20000 338.40000 1423.20000 435.00000 1339.50000 483.40000 1255.80000 435.00000 1255.80000 338.40000 1339.50000 290.00000 0 0 0.66300 2.00000 0.36600 1.00000 0.36600 1.00000
37 0 3 FMI -251.20000 531.70000 2 6 -251.20000 435.00000 -167.40000 483.40000 -167.40000 580.00000 -251.20000 628.40000 -334.90000 580.00000 -334.90000 483.40000 -251.20000 435.00000 0 1 0.82800 2.00000 0.97900 1.00000 0.90700 1.00000
37 1 3 FMeI -83.70000 531.70000 2 6 -83.70000 435.00000 0.00000 483.40000 0.00000 580.00000 -83.70000 628.40000 -167.40000 580.00000 -167.40000 483.40000 -83.70000 435.00000 0 1 0.87700 2.00000 0.79500 1.00000 0.72100 1.00000
37 2 3 FMeI 83.70000 531.70000 1 6 83.70000 435.00000 167.40000 483.40000 167.40000 580.00000 83.70000 628.40000 0.00000 580.00000 0.00000 483.40000 83.70000 435.00000 1 0 0.86600 2.00000 0.79700 1.00000 0.72300 1.00000
37 3 3 FMI 251.20000 531.70000 1 6 251.20000 435.00000 334.90000 483.40000 334.90000 580.00000 251.20000 628.40000 167.40000 580.00000 167.40000 483.40000 251.20000 435.00000 1 0 0.82300 2.00000 0.97700 1.00000 0.90500 1.00000
37 4 3 FM 418.60000 531.70000 1 6 418.60000 435.00000 502.30000 483.40000 502.30000 580.00000 418.60000 628.40000 334.90000 580.00000 334.90000 483.40000 418.60000 435.00000 0 1 0.79500 2.00000 0.53900 1.00000 0.50000 1.00000
37 5 3 FM 586.00000 531.70000 1 6 586.00000 435.00000 669.80000 483.40000 669.80000 580.00000 586.00000 628.40000 502.30000 580.00000 502.30000 483.40000 586.00000 435.00000 0 1 0.74200 2.00000 0.44900 1.00000 0.43100 1.00000
37 6 3 FO 753.50000 531.70000 1 6 753.50000 435.00000 837.20000 483.40000 837.20000 580.00000 753.50000 628.40000 669.80000 580.00000 669.80000 483.40000 753.50000 435.00000 0 1 0.71000 2.00000 0.39900 1.00000 0.39300 1.00000
37 7 3 FO 920.90000 531.70000 0 6 920.90000 435.00000 1004.60000 483.40000 1004.60000 580.00000 920.90000 628.40000 837.20000 580.00000 837.20000 483.40000 920.90000 435.00000 0 0 0.69000 2.00000 0.38200 1.00000 0.38000 1.00000
37 8 3 FO 1088.40000 531.70000 0 6 1088.40000 435.00000 1172.10000 483.40000 1172.10000 580.00000 1088.40000 628.40000 1004.60000 580.00000 1004.60000 483.40000 1088.40000 435.00000 0 0 0.67300 2.00000 0.37200 1.00000 0.37100 1.00000
37 9 3 FO 1255.80000 531.70000 0 6 1255.80000 435.00000 1339.50000 483.40000 1339.50000 580.00000 1255.80000 628.40000 1172.10000 580.00000 1172.10000 483.40000 1255.80000 435.00000 0 0 0.66000 2.00000 0.36600 1.00000 0.36600 1.00000
37 0 4 FM -334.90000 676.70000 2 6 -334.90000 580.00000 -251.20000 628.40000 -251.20000 725.00000 -334.90000 773.40000 -418.60000 725.00000 -418.60000 628.40000 -334.90000 580.00000 0 1 0.75300 2.00000 0.76100 1.00000 0.73600 1.00000
37 1 4 FM -167.40000 676.70000 2 6 -167.40000 580.00000 -83.70000 628.40000 -83.70000 725.00000 -167.40000 773.40000 -251.20000 725.00000 -251.20000 628.40000 -167.40000 580.00000 0 1 0.78000 2.00000 0.51900 1.00000 0.48400 1.00000
37 2 4 FM 0.00000 676.70000 1 6 0.00000 580.00000 83.70000 628.40000 83.70000 725.00000 0.00000 773.40000 -83.70000 725.00000 -83.70000 628.40000 0.00000 580.00000 1 0 0.77500 2.00000 0.53900 1.00000 0.50000 1.00000
37 3 4 FM 167.40000 676.70000 1 6 167.40000 580.00000 251.20000 628.40000 251.20000 725.00000 167.40000 773.40000 83.70000 725.00000 83.70000 628.40000 167.40000 580.00000 1 0 0.76800 2.00000 0.52700 1.00000 0.49000 1.00000
37 4 4 FM 334.90000 676.70000 1 6 334.90000 580.00000 418.60000 628.40000 418.60000 725.00000 334.90000 773.40000 251.20000 725.00000 251.20000 628.40000 334.90000 580.00000 1 0 0.74600 2.00000 0.76000 1.00000 0.73500 1.00000
37 5 4 FM 502.30000 676.70000 1 6 502.30000 580.00000 586.00000 628.40000 586.00000 725.00000 502.30000 773.40000 418.60000 725.00000 418.60000 628.40000 502.30000 580.00000 0 1 0.72500 2.00000 0.43000 1.00000 0.41600 1.00000
37 6 4 FO 669.80000 676.70000 1 6 669.80000 580.00000 753.50000 628.40000 753.50000 725.00000 669.80000 773.40000 586.00000 725.00000 586.00000 628.40000 669.80000 580.00000 0 1 0.69800 2.00000 0.39600 1.00000 0.39100 1.00000
37 7 4 FO 837.20000 676.70000 1 6 837.20000 580.00000 920.90000 628.40000 920.90000 725.00000 837.20000 773.40000 753.50000 725.00000 753.50000 628.40000 837.20000 580.00000 0 1 0.68400 2.00000 0.38000 1.00000 0.37800 1.00000
37 8 4 FO 1004.60000 676.70000 1 6 1004.60000 580.00000 1088.40000 628.40000 1088.40000 725.00000 1004.60000 773.40000 920.90000 725.00000 920.90000 628.40000 1004.60000 580.00000 0 1 0.67200 2.00000 0.37100 1.00000 0.37100 1.00000
37 9 4 FO 1172.10000 676.70000 0 6 1172.10000 580.00000 1255.80000 628.40000 1255.80000 725.00000 1172.10000 773.40000 1088.40000 725.00000 1088.40000 628.40000 1172.10000 580.00000 0 0 0.66500 2.00000 0.36600 1.00000 0.36500 1.00000
37 0 5 FO -418.60000 821.70000 2 6 -418.60000 725.00000 -334.90000 773.40000 -334.90000 870.00000 -418.60000 918.40000 -502.30000 870.00000 -502.30000 773.40000 -418.60000 725.00000 0 1 0.71400 2.00000 0.39800 1.00000 0.39200 1.00000
37 1 5 FM -251.20000 821.70000 2 6 -251.20000 725.00000 -167.40000 773.40000 -167.40000 870.00000 -251.20000 918.40000 -334.90000 870.00000 -334.90000 773.40000 -251.20000 725.00000 0 1 0.71900 2.00000 0.42500 1.00000 0.41200 1.00000
37 2 5 FM -83.70000 821.70000 2 6 -83.70000 725.00000 0.00000 773.40000 0.00000 870.00000 -83.70000 918.40000 -167.40000 870.00000 -167.40000 773.40000 -83.70000 725.00000 0 1 0.73000 2.00000 0.43400 1.00000 0.42000 1.00000
37 3 5 FM 83.70000 821.70000 1 6 83.70000 725.00000 167.40000 773.40000 167.40000 870.00000 83.70000 918.40000 0.00000 870.00000 0.00000 773.40000 83.70000 725.00000 1 0 0.72900 2.00000 0.43800 1.00000 0.42200 1.00000
37 4 5 FM 251.20000 821.70000 1 6 251.20000 725.00000 334.90000 773.40000 334.90000 870.00000 251.20000 918.40000 167.40000 870.00000 167.40000 773.40000 251.20000 725.00000 1 0 0.72900 2.00000 0.42400 1.00000 0.41200 1.00000
37 5 5 FO 418.60000 821.70000 1 6 418.60000 725.00000 502.30000 773.40000 502.30000 870.00000 418.60000 918.40000 334.90000 870.00000 334.90000 773.40000 418.60000 725.00000 1 0 0.70600 2.00000 0.40500 1.00000 0.39800 1.00000
37 6 5 FO 586.00000 821.70000 1 6 586.00000 725.00000 669.80000 773.40000 669.80000 870.00000 586.00000 918.40000 502.30000 870.00000 502.30000 773.40000 586.00000 725.00000 0 1 0.69400 2.00000 0.38800 1.00000 0.38400 1.00000
37 7 5 FO 753.50000 821.70000 1 6 753.50000 725.00000 837.20000 773.40000 837.20000 870.00000 753.50000 918.40000 669.80000 870.00000 669.80000 773.40000 753.50000 725.00000 0 1 0.68000 2.00000 0.37800 1.00000 0.37700 1.00000
37 8 5 FO 920.90000 821.70000 1 6 920.90000 725.00000 1004.60000 773.40000 1004.60000 870.00000 920.90000 918.40000 837.20000 870.00000 837.20000 773.40000 920.90000 725.00000 0 1 0.67200 2.00000 0.37200 1.00000 0.37000 1.00000
37 9 5 FO 1088.40000 821.70000 1 6 1088.40000 725.00000 1172.10000 773.40000 1172.10000 870.00000 1088.40000 918.40000 1004.60000 870.00000 1004.60000 773.40000 1088.40000 725.00000 0 1 0.66300 2.00000 0.36700 1.00000 0.36600 1.00000
37 0 6 FO -502.30000 966.70000 2 6 -502.30000 870.00000 -418.60000 918.40000 -418.60000 1015.10000 -502.30000 1063.40000 -586.00000 1015.10000 -586.00000 918.40000 -502.30000 870.00000 0 1 0.69000 2.00000 0.37900 1.00000 0.37700 1.00000
37 1 6 FO -334.90000 966.70000 2 6 -334.90000 870.00000 -251.20000 918.40000 -251.20000 1015.10000 -334.90000 1063.40000 -418.60000 1015.10000 -418.60000 918.40000 -334.90000 870.00000 0 1 0.69300 2.00000 0.38600 1.00000 0.38300 1.00000
37 2 6 FO -167.40000 966.70000 2 6 -167.40000 870.00000 -83.70000 918.40000 -83.70000 1015.10000 -167.40000 1063.40000 -251.20000 1015.10000 -251.20000 918.40000 -167.40000 870.00000 0 1 0.69500 2.00000 0.39200 1.00000 0.38800 1.00000
37 3 6 FO 0.00000 966.70000 1 6 0.00000 870.00000 83.70000 918.40000 83.70000 1015.10000 0.00000 1063.40000 -83.70000 1015.10000 -83.70000 918.40000 0.00000 870.00000 1 0 0.69700 2.00000 0.39200 1.00000 0.38800 1.00000
